1018	strongly	wo_washington	2079
1018	studies	wo_wisconsin	2587
1019	explore	wo_wisconsin	3520
1019	love	wo_cornell	4096
1019	personal	wo_washington	3047
1019	together	wo_texas	806
102	conference	wo_wisconsin	1451
102	index	wo_washington	1374
102	material	wo_cornell	57
102	our	wo_texas	2120
1020	definition	wo_wisconsin	2638
1020	indexing	wo_texas	7071
1020	mapping	wo_washington	6710
1020	ny	wo_cornell	7851
1021	pretty	wo_cornell	14670
1021	remember	wo_wisconsin	5082
1021	responsible	wo_texas	4193
1021	views	wo_washington	2146
1022	greg	wo_cornell	7753
1022	located	wo_washington	9377
1022	protocol	wo_wisconsin	224
1022	sweden	wo_texas	2005
1023	former	wo_washington	4467
1023	planning	wo_wisconsin	3324
1023	strategy	wo_texas	1891
1023	written	wo_cornell	2418
1024	constraints	wo_washington	4326
1024	earth	wo_wisconsin	7278
1024	methodology	wo_cornell	5021
1024	sep	wo_texas	6676
1025	conferences	wo_cornell	442
1025	controlled	wo_washington	7465
1025	maps	wo_texas	3286
1025	travel	wo_wisconsin	4537
1026	early	wo_wisconsin	5677
1026	found	wo_cornell	2250
1026	relevant	wo_texas	2158
1026	vision	wo_washington	300
1027	dept	wo_cornell	1050
1027	function	wo_washington	1496
1027	leader	wo_wisconsin	514
1027	typically	wo_texas	5606
1028	donald	wo_washington	1757
1028	hand	wo_wisconsin	5864
1028	north	wo_texas	4541
1028	then	wo_cornell	3933
1029	full	wo_washington	315
1029	generally	wo_cornell	1213
1029	often	wo_wisconsin	3006
1029	then	wo_texas	3933
103	including	wo_washington	183
103	index	wo_texas	1374
103	programs	wo_cornell	1699
103	your	wo_wisconsin	375
1030	grad	wo_texas	9975
1030	result	wo_washington	2778
1030	tv	wo_cornell	12532
1030	washington	wo_wisconsin	4913
1031	accessed	wo_washington	3206
1031	dynamic	wo_wisconsin	2239
1031	load	wo_cornell	3838
1031	rapid	wo_texas	3
1032	experience	wo_wisconsin	3332
1032	great	wo_cornell	4271
1032	less	wo_washington	1941
1032	load	wo_texas	3838
1033	ai	wo_wisconsin	735
1033	compilers	wo_washington	2582
1033	eric	wo_texas	5891
1033	presentations	wo_cornell	3796
1034	cmu	wo_washington	2212
1034	performing	wo_texas	9667
1034	wife	wo_cornell	6333
1034	write	wo_wisconsin	5048
1035	global	wo_cornell	3222
1035	global	wo_wisconsin	3222
1035	maintain	wo_texas	4527
1035	ongoing	wo_washington	3871
1036	bounds	wo_texas	6366
1036	generator	wo_wisconsin	5159
1036	portable	wo_cornell	1736
1036	structured	wo_washington	278
1037	andrew	wo_cornell	8483
1037	four	wo_texas	868
1037	so	wo_washington	1055
1037	time	wo_wisconsin	136
1038	lines	wo_cornell	4370
1038	machine	wo_washington	234
1038	n	wo_wisconsin	3261
1038	record	wo_texas	11241
1039	macintosh	wo_texas	1555
1039	paper	wo_wisconsin	1830
1039	topic	wo_cornell	428
1039	world	wo_washington	1085
104	b	wo_wisconsin	3246
104	material	wo_texas	57
104	problems	wo_cornell	3130
104	teaching	wo_washington	3040
1040	active	wo_cornell	326
1040	comprehensive	wo_texas	6358
1040	during	wo_wisconsin	2504
1040	kinds	wo_washington	2769
1041	interactive	wo_cornell	15
1041	networking	wo_wisconsin	7172
1041	receive	wo_texas	1487
1041	they	wo_washington	3938
1042	base	wo_cornell	8860
1042	doing	wo_wisconsin	4197
1042	low	wo_washington	391
1042	where	wo_texas	2810
1043	fully	wo_texas	4716
1043	henry	wo_wisconsin	8768
1043	small	wo_cornell	1334
1043	sources	wo_washington	5710
1044	doug	wo_cornell	5482
1044	germany	wo_texas	5783
1044	inc	wo_wisconsin	3132
1044	them	wo_washington	3932
1045	germany	wo_wisconsin	5783
1045	incorporated	wo_texas	7049
1045	long	wo_washington	3991
1045	magazine	wo_cornell	1221
1046	describing	wo_washington	5861
1046	meta	wo_texas	3880
1046	reader	wo_wisconsin	2552
1046	studies	wo_cornell	2587
1047	indian	wo_texas	690
1047	indian	wo_washington	690
1047	pass	wo_wisconsin	4531
1047	until	wo_cornell	4899
1048	minimal	wo_texas	2764
1048	pretty	wo_wisconsin	14670
1048	response	wo_cornell	2206
1048	stop	wo_washington	6734
1049	assembly	wo_wisconsin	4273
1049	choose	wo_cornell	2327
1049	instead	wo_texas	2257
1049	takes	wo_washington	290
105	annual	wo_texas	2622
105	based	wo_washington	709
105	reading	wo_cornell	884
105	summary	wo_wisconsin	1776
1050	account	wo_washington	6681
1050	h	wo_wisconsin	3254
1050	link	wo_cornell	1083
1050	proofs	wo_texas	9973
1051	author	wo_texas	2365
1051	sites	wo_wisconsin	1039
1051	synchronous	wo_washington	5534
1051	yet	wo_cornell	2468
1052	microsoft	wo_wisconsin	6376
1052	mon	wo_texas	4777
1052	orientation	wo_washington	5693
1052	visiting	wo_cornell	3501
1053	found	wo_wisconsin	2250
1053	prototype	wo_texas	506
1053	smaller	wo_washington	7559
1053	those	wo_cornell	1399
1054	failures	wo_washington	9684
1054	matter	wo_cornell	14246
1054	processors	wo_texas	2557
1054	times	wo_wisconsin	791
1055	image	wo_washington	5547
1055	nd	wo_wisconsin	7842
1055	official	wo_texas	2149
1055	survey	wo_cornell	43
1056	came	wo_wisconsin	1128
1056	creating	wo_cornell	4010
1056	electronic	wo_texas	484
1056	manner	wo_washington	2084
1057	fourth	wo_wisconsin	340
1057	remote	wo_texas	11212
1057	speed	wo_cornell	6156
1057	things	wo_washington	510
1058	biology	wo_washington	6028
1058	close	wo_texas	7833
1058	length	wo_cornell	3242
1058	sure	wo_wisconsin	5355
1059	andrew	wo_wisconsin	8483
1059	covers	wo_texas	13637
1059	except	wo_washington	4115
1059	join	wo_cornell	828
106	homeworks	wo_texas	7972
106	may	wo_wisconsin	708
106	section	wo_cornell	1307
106	such	wo_washington	5183
1060	core	wo_texas	890
1060	numbers	wo_washington	6907
1060	rather	wo_cornell	3186
1060	sports	wo_wisconsin	12242
1061	have	wo_wisconsin	4503
1061	property	wo_cornell	4742
1061	social	wo_washington	1393
1061	viewer	wo_texas	3833
1062	certain	wo_texas	2307
1062	education	wo_wisconsin	2155
1062	link	wo_washington	1083
1062	would	wo_cornell	2591
1063	altavista	wo_wisconsin	6578
1063	links	wo_washington	3759
1063	sparc	wo_texas	2454
1063	them	wo_cornell	3932
1064	become	wo_washington	4145
1064	equations	wo_wisconsin	5194
1064	family	wo_texas	258
1064	packet	wo_cornell	8739
1065	look	wo_wisconsin	4013
1065	old	wo_cornell	1985
1065	portable	wo_washington	1736
1065	start	wo_texas	441
1066	extensive	wo_cornell	318
1066	graduated	wo_wisconsin	4505
1066	term	wo_texas	4008
1066	want	wo_washington	3518
1067	coming	wo_wisconsin	138
1067	investigate	wo_cornell	6835
1067	primarily	wo_washington	4782
1067	steve	wo_texas	115
1068	item	wo_cornell	4643
1068	matrix	wo_washington	12080
1068	mentioned	wo_texas	4105
1068	october	wo_wisconsin	4951
1069	degree	wo_wisconsin	6011
1069	driven	wo_texas	1035
1069	online	wo_washington	2431
1069	rule	wo_cornell	4338
107	development	wo_washington	1858
107	new	wo_cornell	1355
107	symposium	wo_wisconsin	1924
107	wisconsin	wo_texas	4049
1070	discussions	wo_texas	8363
1070	five	wo_wisconsin	7027
1070	live	wo_cornell	1237
1070	sparse	wo_washington	314
1071	automata	wo_wisconsin	4063
1071	central	wo_washington	2137
1071	front	wo_cornell	537
1071	join	wo_texas	828
1072	know	wo_washington	2345
1072	located	wo_texas	9377
1072	numbers	wo_wisconsin	6907
1072	safety	wo_cornell	3352
1073	aspects	wo_wisconsin	797
1073	compare	wo_cornell	2463
1073	richard	wo_washington	1993
1073	risc	wo_texas	634
1074	known	wo_wisconsin	2862
1074	non	wo_washington	5137
1074	pointer	wo_cornell	4088
1074	visit	wo_texas	12
1075	de	wo_cornell	7738
1075	finger	wo_texas	776
1075	functional	wo_wisconsin	377
1075	medical	wo_washington	876
1076	calls	wo_wisconsin	502
1076	demand	wo_texas	14116
1076	numerous	wo_cornell	5872
1076	until	wo_washington	4899
1077	author	wo_washington	2365
1077	construction	wo_wisconsin	4634
1077	games	wo_cornell	1760
1077	style	wo_texas	3435
1078	associated	wo_washington	2213
1078	exchange	wo_wisconsin	6691
1078	hierarchical	wo_cornell	3802
1078	want	wo_texas	3518
1079	corporation	wo_washington	5391
1079	others	wo_texas	1863
1079	present	wo_cornell	39
1079	sort	wo_wisconsin	2947
108	acm	wo_cornell	971
108	engineering	wo_wisconsin	2493
108	for	wo_washington	1724
108	including	wo_texas	183
1080	closely	wo_texas	9759
1080	constructed	wo_washington	2399
1080	date	wo_cornell	7244
1080	finally	wo_wisconsin	7618
1081	least	wo_texas	1409
1081	lee	wo_wisconsin	212
1081	non	wo_cornell	5137
1081	take	wo_washington	520
1082	compiler	wo_texas	3248
1082	do	wo_cornell	800
1082	even	wo_washington	7069
1082	take	wo_wisconsin	520
1083	basis	wo_texas	792
1083	parts	wo_cornell	2983
1083	represent	wo_washington	1227
1083	sep	wo_wisconsin	6676
1084	calendar	wo_wisconsin	725
1084	rights	wo_texas	1695
1084	smaller	wo_cornell	7559
1084	terms	wo_washington	4796
1085	position	wo_washington	1916
1085	thanks	wo_cornell	2605
1085	understand	wo_wisconsin	1849
1085	wrote	wo_texas	6995
1086	going	wo_cornell	4495
1086	log	wo_washington	4420
1086	sorting	wo_wisconsin	6849
1086	th	wo_texas	1081
1087	go	wo_wisconsin	849
1087	located	wo_cornell	9377
1087	team	wo_washington	3801
1087	works	wo_texas	1071
1088	also	wo_wisconsin	1024
1088	cmu	wo_cornell	2212
1088	macintosh	wo_washington	1555
1088	meet	wo_texas	4745
1089	computers	wo_texas	4866
1089	extensive	wo_washington	318
1089	measurement	wo_cornell	7580
1089	synchronization	wo_wisconsin	1248
109	schedule	wo_texas	3071
109	science	wo_washington	2694
109	source	wo_wisconsin	1912
109	these	wo_cornell	3297
1090	explore	wo_cornell	3520
1090	house	wo_texas	4863
1090	ibm	wo_washington	2958
1090	simulation	wo_wisconsin	1151
1091	accepted	wo_washington	3473
1091	easy	wo_wisconsin	1110
1091	good	wo_texas	6103
1091	speech	wo_cornell	13395
1092	believe	wo_wisconsin	9457
1092	boston	wo_washington	1140
1092	selection	wo_cornell	2110
1092	whose	wo_texas	1075
1093	classical	wo_cornell	2022
1093	maps	wo_washington	3286
1093	post	wo_wisconsin	1501
1093	programmers	wo_texas	1301
1094	consortium	wo_washington	9527
1094	generally	wo_wisconsin	1213
1094	plain	wo_cornell	687
1094	solve	wo_texas	4284
1095	acquisition	wo_wisconsin	7485
1095	browser	wo_cornell	1493
1095	enjoy	wo_texas	11889
1095	tsinghua	wo_washington	15187
1096	chinese	wo_texas	13477
1096	down	wo_washington	4045
1096	map	wo_cornell	705
1096	once	wo_wisconsin	8752
1097	martin	wo_wisconsin	2549
1097	object	wo_texas	1896
1097	p	wo_cornell	3264
1097	role	wo_washington	1599
1098	above	wo_cornell	2738
1098	charles	wo_wisconsin	2889
1098	options	wo_washington	3712
1098	tv	wo_texas	12532
1099	august	wo_wisconsin	60
1099	peter	wo_texas	568
1099	survey	wo_washington	43
1099	think	wo_cornell	783
11	interests	wo_cornell	9095
11	ph	wo_washington	996
11	ph	wo_wisconsin	996
11	research	wo_texas	748
110	fall	wo_wisconsin	3031
110	ny	wo_texas	7851
110	researchers	wo_washington	5119
110	week	wo_cornell	4945
1100	abstraction	wo_wisconsin	361
1100	calculus	wo_washington	5760
1100	considered	wo_cornell	6539
1100	os	wo_texas	8345
1101	convert	wo_washington	1277
1101	engines	wo_cornell	1338
1101	nature	wo_texas	8678
1101	pa	wo_wisconsin	992
1102	fri	wo_wisconsin	1771
1102	ibm	wo_cornell	2958
1102	public	wo_washington	1328
1102	strategies	wo_texas	597
1103	at	wo_texas	742
1103	browser	wo_washington	1493
1103	over	wo_cornell	1346
1103	street	wo_wisconsin	1287
1104	attempt	wo_washington	9408
1104	completed	wo_texas	266
1104	recommended	wo_cornell	11478
1104	tue	wo_wisconsin	7116
1105	lee	wo_cornell	212
1105	made	wo_washington	1772
1105	name	wo_wisconsin	1631
1105	revised	wo_texas	445
1106	depending	wo_washington	4542
1106	division	wo_texas	3943
1106	fourth	wo_cornell	340
1106	th	wo_wisconsin	1081
1107	cc	wo_washington	775
1107	increase	wo_wisconsin	2024
1107	likely	wo_cornell	7805
1107	overall	wo_texas	7613
1108	literature	wo_cornell	7378
1108	main	wo_washington	1847
1108	strongly	wo_wisconsin	2079
1108	tell	wo_texas	2614
1109	do	wo_wisconsin	800
1109	hand	wo_cornell	5864
1109	stephen	wo_texas	2980
1109	tasks	wo_washington	5852
111	b	wo_cornell	3246
111	general	wo_texas	386
111	newsgroup	wo_wisconsin	2018
111	on	wo_washington	973
1110	alan	wo_cornell	714
1110	gupta	wo_wisconsin	6722
1110	ken	wo_washington	3926
1110	thomas	wo_texas	2740
1111	carnegie	wo_wisconsin	1407
1111	structured	wo_texas	278
1111	unified	wo_cornell	7183
1111	vlsi	wo_washington	6559
1112	involving	wo_wisconsin	5563
1112	presentations	wo_washington	3796
1112	routing	wo_cornell	17
1112	supercomputing	wo_texas	666
1113	choose	wo_texas	2327
1113	decided	wo_cornell	11125
1113	seems	wo_wisconsin	3545
1113	tech	wo_washington	2494
1114	dr	wo_wisconsin	801
1114	makes	wo_cornell	8044
1114	pass	wo_washington	4531
1114	vs	wo_texas	7914
1115	across	wo_wisconsin	411
1115	arts	wo_texas	3971
1115	health	wo_washington	9029
1115	simulator	wo_cornell	3389
1116	became	wo_wisconsin	1415
1116	everything	wo_cornell	3739
1116	look	wo_washington	4013
1116	seminar	wo_texas	1088
1117	cache	wo_texas	2762
1117	largest	wo_wisconsin	4827
1117	official	wo_washington	2149
1117	things	wo_cornell	510
1118	abstraction	wo_texas	361
1118	close	wo_wisconsin	7833
1118	just	wo_cornell	1294
1118	variables	wo_washington	6583
1119	applying	wo_washington	1703
1119	learning	wo_cornell	3155
1119	like	wo_texas	1008
1119	official	wo_wisconsin	2149
112	cs	wo_wisconsin	786
112	description	wo_washington	8010
112	j	wo_cornell	3256
112	that	wo_texas	3887
1120	earth	wo_cornell	7278
1120	get	wo_wisconsin	2064
1120	hobbies	wo_texas	9867
1120	sports	wo_washington	12242
1121	completed	wo_washington	266
1121	simply	wo_texas	14267
1121	taking	wo_cornell	4785
1121	think	wo_wisconsin	783
1122	audio	wo_cornell	2904
1122	base	wo_wisconsin	8860
1122	changed	wo_texas	5486
1122	view	wo_washington	5446
1123	effects	wo_texas	4960
1123	even	wo_cornell	7069
1123	job	wo_wisconsin	5168
1123	necessarily	wo_washington	7189
1124	city	wo_washington	2731
1124	club	wo_texas	4104
1124	put	wo_cornell	5914
1124	result	wo_wisconsin	2778
1125	feedback	wo_texas	2000
1125	rather	wo_wisconsin	3186
1125	threads	wo_washington	689
1125	today	wo_cornell	1343
1126	generator	wo_cornell	5159
1126	key	wo_texas	3935
1126	think	wo_washington	783
1126	worldwide	wo_wisconsin	9783
1127	basis	wo_washington	792
1127	encourage	wo_cornell	4898
1127	up	wo_wisconsin	1108
1127	useful	wo_texas	7153
1128	abstraction	wo_cornell	361
1128	outside	wo_texas	446
1128	right	wo_wisconsin	51
1128	working	wo_washington	7888
1129	e	wo_texas	3250
1129	mellon	wo_wisconsin	5349
1129	network	wo_cornell	3333
1129	news	wo_washington	919
113	analysis	wo_washington	2280
113	and	wo_cornell	1206
113	such	wo_wisconsin	5183
113	west	wo_texas	5091
1130	determining	wo_washington	3193
1130	friend	wo_cornell	10994
1130	http	wo_wisconsin	1828
1130	sophisticated	wo_texas	4656
1131	allowing	wo_cornell	2411
1131	intro	wo_washington	841
1131	key	wo_wisconsin	3935
1131	tennis	wo_texas	11190
1132	base	wo_texas	8860
1132	compilation	wo_cornell	5036
1132	query	wo_wisconsin	2132
1132	studies	wo_washington	2587
1133	fact	wo_texas	4161
1133	finite	wo_washington	5097
1133	recognition	wo_cornell	546
1133	were	wo_wisconsin	5075
1134	biology	wo_cornell	6028
1134	block	wo_texas	9004
1134	position	wo_wisconsin	1916
1134	work	wo_washington	105
1135	h	wo_texas	3254
1135	linux	wo_wisconsin	4553
1135	once	wo_cornell	8752
1135	starting	wo_washington	3623
1136	implementing	wo_cornell	5263
1136	north	wo_washington	4541
1136	player	wo_wisconsin	13157
1136	writing	wo_texas	584
1137	give	wo_wisconsin	4052
1137	later	wo_texas	3033
1137	spent	wo_cornell	1262
1137	u	wo_washington	3273
1138	average	wo_texas	3658
1138	could	wo_cornell	2645
1138	join	wo_washington	828
1138	magazine	wo_wisconsin	1221
1139	authored	wo_cornell	8387
1139	continue	wo_washington	3542
1139	inc	wo_texas	3132
1139	india	wo_wisconsin	1812
114	code	wo_washington	657
114	computing	wo_texas	2109
114	j	wo_wisconsin	3256
114	set	wo_cornell	1120
1140	club	wo_washington	4104
1140	magazine	wo_texas	1221
1140	publication	wo_wisconsin	4988
1140	want	wo_cornell	3518
1141	full	wo_wisconsin	315
1141	lee	wo_washington	212
1141	pcs	wo_texas	6978
1141	work	wo_cornell	105
1142	practical	wo_washington	7461
1142	red	wo_wisconsin	528
1142	step	wo_texas	4841
1142	technique	wo_cornell	3431
1143	indian	wo_wisconsin	690
1143	management	wo_texas	2485
1143	points	wo_washington	2261
1143	resolution	wo_cornell	966
1144	hand	wo_washington	5864
1144	hope	wo_texas	1314
1144	otherwise	wo_cornell	5140
1144	pub	wo_wisconsin	9507
1145	after	wo_washington	168
1145	routines	wo_cornell	5521
1145	summer	wo_wisconsin	291
1145	weekly	wo_texas	564
1146	accepted	wo_texas	3473
1146	bill	wo_wisconsin	724
1146	campus	wo_washington	9915
1146	cnn	wo_cornell	2820
1147	america	wo_cornell	3173
1147	martin	wo_texas	2549
1147	nd	wo_washington	7842
1147	public	wo_wisconsin	1328
1148	guide	wo_texas	4212
1148	improving	wo_wisconsin	332
1148	march	wo_cornell	380
1148	proofs	wo_washington	9973
1149	article	wo_cornell	4593
1149	designing	wo_texas	2782
1149	front	wo_washington	537
1149	plan	wo_wisconsin	7868
115	advisor	wo_texas	3590
115	conference	wo_cornell	1451
115	reading	wo_wisconsin	884
115	that	wo_washington	3887
1150	decide	wo_texas	3940
1150	hello	wo_cornell	3977
1150	jeff	wo_washington	179
1150	netscape	wo_wisconsin	5692
1151	intelligent	wo_cornell	498
1151	medical	wo_wisconsin	876
1151	primary	wo_washington	9342
1151	state	wo_texas	82
1152	earlier	wo_wisconsin	8658
1152	feature	wo_washington	2991
1152	increase	wo_texas	2024
1152	repository	wo_cornell	8672
1153	could	wo_washington	2645
1153	demos	wo_texas	6241
1153	play	wo_wisconsin	7873
1153	teach	wo_cornell	3000
1154	particular	wo_cornell	2181
1154	physics	wo_wisconsin	7992
1154	second	wo_texas	2449
1154	united	wo_washington	770
1155	movie	wo_washington	2872
1155	topic	wo_texas	428
1155	type	wo_wisconsin	265
1155	wrote	wo_cornell	6995
1156	dynamic	wo_cornell	2239
1156	finance	wo_washington	15141
1156	networked	wo_wisconsin	10193
1156	progress	wo_texas	958
1157	patterns	wo_wisconsin	727
1157	physics	wo_washington	7992
1157	responsibility	wo_cornell	7815
1157	sheet	wo_texas	1986
1158	critical	wo_cornell	613
1158	learning	wo_texas	3155
1158	repository	wo_wisconsin	8672
1158	slides	wo_washington	6335
1159	cell	wo_texas	1302
1159	companies	wo_cornell	5558
1159	package	wo_washington	268
1159	photo	wo_wisconsin	151
116	algorithms	wo_cornell	886
116	contact	wo_wisconsin	4829
116	parallel	wo_texas	1443
116	usa	wo_washington	2348
1160	accessible	wo_washington	3595
1160	alan	wo_wisconsin	714
1160	count	wo_cornell	3969
1160	play	wo_texas	7873
1161	chen	wo_wisconsin	2036
1161	essential	wo_texas	4255
1161	jim	wo_cornell	3556
1161	stands	wo_washington	8513
1162	across	wo_washington	411
1162	came	wo_cornell	1128
1162	laboratories	wo_texas	2441
1162	likely	wo_wisconsin	7805
1163	cmu	wo_wisconsin	2212
1163	five	wo_washington	7027
1163	often	wo_cornell	3006
1163	produced	wo_texas	3119
1164	alta	wo_cornell	8579
1164	hour	wo_wisconsin	1386
1164	larger	wo_texas	1269
1164	question	wo_washington	5380
1165	automatic	wo_cornell	433
1165	continuous	wo_washington	5436
1165	council	wo_texas	2400
1165	still	wo_wisconsin	1979
1166	could	wo_texas	2645
1166	debugging	wo_cornell	3536
1166	down	wo_wisconsin	4045
1166	kind	wo_washington	1885
1167	constructing	wo_wisconsin	4618
1167	gateway	wo_washington	6069
1167	really	wo_texas	2424
1167	vision	wo_cornell	300
1168	account	wo_cornell	6681
1168	likely	wo_washington	7805
1168	long	wo_texas	3991
1168	receiving	wo_wisconsin	7502
1169	adaptive	wo_cornell	1299
1169	learning	wo_wisconsin	3155
1169	once	wo_texas	8752
1169	vector	wo_washington	7298
117	applications	wo_washington	5135
117	as	wo_texas	741
117	messages	wo_wisconsin	721
117	problem	wo_cornell	8372
1170	myself	wo_texas	659
1170	non	wo_wisconsin	5137
1170	us	wo_washington	1111
1170	wish	wo_cornell	6445
1171	arrays	wo_texas	11947
1171	attempt	wo_wisconsin	9408
1171	updated	wo_washington	1932
1171	yourself	wo_cornell	430
1172	conferences	wo_washington	442
1172	constraint	wo_wisconsin	693
1172	kernel	wo_texas	9772
1172	registered	wo_cornell	7337
1173	evolution	wo_washington	2780
1173	re	wo_cornell	1032
1173	repository	wo_texas	8672
1173	them	wo_wisconsin	3932
1174	carl	wo_washington	1223
1174	ever	wo_wisconsin	7072
1174	framework	wo_cornell	242
1174	less	wo_texas	1941
1175	archives	wo_texas	3524
1175	makes	wo_washington	8044
1175	quality	wo_cornell	6272
1175	simulations	wo_wisconsin	1541
1176	fri	wo_texas	1771
1176	learn	wo_washington	2772
1176	macintosh	wo_wisconsin	1555
1176	worked	wo_cornell	3470
1177	consulting	wo_texas	5637
1177	reserved	wo_cornell	6790
1177	weekly	wo_wisconsin	564
1177	yet	wo_washington	2468
1178	databases	wo_washington	2789
1178	framework	wo_wisconsin	242
1178	michigan	wo_texas	5124
1178	tech	wo_cornell	2494
1179	beautiful	wo_wisconsin	16090
1179	engine	wo_texas	1999
1179	united	wo_cornell	770
1179	years	wo_washington	620
118	applications	wo_texas	5135
118	computation	wo_wisconsin	994
118	late	wo_washington	2046
118	wisconsin	wo_cornell	4049
1180	aspects	wo_cornell	797
1180	introductory	wo_texas	9246
1180	math	wo_washington	3350
1180	might	wo_wisconsin	2335
1181	boston	wo_texas	1140
1181	eight	wo_wisconsin	10700
1181	management	wo_washington	2485
1181	uc	wo_cornell	1094
1182	interest	wo_texas	2847
1182	photography	wo_wisconsin	4812
1182	repository	wo_washington	8672
1182	under	wo_cornell	4067
1183	calls	wo_texas	502
1183	making	wo_wisconsin	2570
1183	rd	wo_cornell	1029
1183	semantics	wo_washington	978
1184	it	wo_texas	892
1184	n	wo_cornell	3261
1184	packet	wo_washington	8739
1184	wrote	wo_wisconsin	6995
1185	approximate	wo_texas	624
1185	intel	wo_cornell	638
1185	previously	wo_washington	3439
1185	reason	wo_wisconsin	12640
1186	companies	wo_texas	5558
1186	european	wo_wisconsin	5582
1186	one	wo_cornell	2015
1186	really	wo_washington	2424
1187	cmu	wo_texas	2212
1187	come	wo_wisconsin	802
1187	hypertext	wo_cornell	593
1187	yahoo	wo_washington	3793
1188	enough	wo_wisconsin	3558
1188	guy	wo_washington	4611
1188	needs	wo_texas	5389
1188	word	wo_cornell	100
1189	manipulation	wo_washington	1477
1189	pick	wo_cornell	7014
1189	put	wo_wisconsin	5914
1189	toolkit	wo_texas	3495
119	address	wo_wisconsin	4876
119	analysis	wo_texas	2280
119	s	wo_cornell	3268
119	sections	wo_washington	3212
1190	entry	wo_texas	5549
1190	opportunity	wo_washington	2456
1190	particularly	wo_wisconsin	872
1190	points	wo_cornell	2261
1191	al	wo_washington	7715
1191	overhead	wo_texas	6948
1191	perl	wo_cornell	5944
1191	six	wo_wisconsin	1204
1192	behavior	wo_texas	1944
1192	consulting	wo_cornell	5637
1192	investigating	wo_wisconsin	8585
1192	univ	wo_washington	5956
1193	chung	wo_washington	4869
1193	excellent	wo_cornell	4803
1193	slides	wo_texas	6335
1193	towards	wo_wisconsin	2943
1194	database	wo_wisconsin	83
1194	incremental	wo_texas	4169
1194	meeting	wo_washington	5141
1194	proofs	wo_cornell	9973
1195	considering	wo_texas	9598
1195	italy	wo_cornell	6927
1195	security	wo_wisconsin	1174
1195	theorem	wo_washington	95
1196	addresses	wo_wisconsin	6806
1196	executable	wo_washington	2551
1196	experiments	wo_texas	125
1196	random	wo_cornell	4189
1197	designers	wo_texas	788
1197	great	wo_wisconsin	4271
1197	mobile	wo_washington	6284
1197	prior	wo_cornell	4833
1198	completed	wo_cornell	266
1198	especially	wo_washington	2013
1198	instruction	wo_texas	34
1198	mapping	wo_wisconsin	6710
1199	present	wo_washington	39
1199	public	wo_cornell	1328
1199	speech	wo_texas	13395
1199	until	wo_wisconsin	4899
12	class	wo_texas	1689
12	i	wo_wisconsin	3255
