48	16566	alumni	-8.79990092032214	-70654.5264374349	wo_berkeley
49	16567	proceedings	-8.73525373107137	-70656.1314879255	wo_berkeley
50	16568	pp	-8.67856642536508	-70657.6456473879	wo_berkeley
51	16569	spin	-8.54536514176961	-70658.1721772488	wo_berkeley
52	16570	staff	-8.87573997700811	-70658.293492342	wo_berkeley
53	16571	graduate	-8.91175708045249	-70659.7331446933	wo_berkeley
54	16572	sponsors	-8.73947973973407	-70662.3301667694	wo_berkeley
55	16573	services	-8.84613503939647	-70666.8041704517	wo_berkeley
56	16574	news	-8.89976691073968	-70667.1516591903	wo_berkeley
57	16575	vol	-8.69489758909577	-70671.9179361128	wo_berkeley
58	16576	kb	-8.65666884678646	-70672.3905191645	wo_berkeley
59	16577	schedule	-8.82315448899236	-70672.8114098005	wo_berkeley
60	16578	map	-8.90050506693857	-70680.2989495752	wo_berkeley
61	16579	announcements	-8.67706330610684	-70680.8815671513	wo_berkeley
62	16580	jun	-8.69160481805127	-70682.1266112397	wo_berkeley
63	16581	education	-8.90907528793815	-70683.4628466443	wo_berkeley
64	16582	scientist	-8.79821278693565	-70686.9131782213	wo_berkeley
65	16583	office	-8.92392574312169	-70687.3975202238	wo_berkeley
66	16584	facilities	-8.83809654003015	-70690.082345828	wo_berkeley
67	16585	fax	-8.89458958311578	-70691.1344024592	wo_berkeley
68	16586	ps	-8.76465870412751	-70691.45781463	wo_berkeley
69	16587	seminar	-8.88349244129682	-70696.271558922	wo_berkeley
70	16588	handouts	-8.1142555294227	-70697.0094875368	wo_berkeley
71	16589	length	-8.89100674281821	-70697.2020638879	wo_berkeley
72	16590	lecture	-8.81257997401088	-70697.4146521469	wo_berkeley
73	16591	forms	-8.86582759821179	-70698.0738129846	wo_berkeley
74	16592	description	-8.84889609263156	-70700.3907487278	wo_berkeley
75	16593	resume	-8.68753830025895	-70700.8034210797	wo_berkeley
76	16594	releases	-8.7278130571664	-70706.638266782	wo_berkeley
77	16595	courses	-8.91194618647661	-70709.1986384501	wo_berkeley
78	16596	room	-8.93283653827979	-70710.2323069474	wo_berkeley
79	16597	instructor	-8.71254716995314	-70713.0059725359	wo_berkeley
80	16598	class	-8.92188927390302	-70717.582214636	wo_berkeley
81	16599	version	-8.95703281081226	-70718.3627679588	wo_berkeley
82	16600	chronological	-8.57532358012428	-70719.0527317509	wo_berkeley
83	16601	you	-8.96258142988361	-70720.9857746676	wo_berkeley
84	16602	hours	-8.81918768032197	-70721.2225434105	wo_berkeley
85	16603	final	-8.85604361190771	-70721.4492149059	wo_berkeley
86	16604	syllabus	-8.60427860013876	-70730.7219844694	wo_berkeley
87	16605	bar	-8.83723592883911	-70732.4502063122	wo_berkeley
88	16606	keywords	-8.72862500924149	-70738.0673431237	wo_berkeley
89	16607	sr	-8.85556407051112	-70738.8385377229	wo_berkeley
90	16608	return	-8.92517580541547	-70742.0511080863	wo_berkeley
91	16609	personal	-8.9248120060914	-70742.2599004659	wo_berkeley
92	16610	phd	-8.9096354349016	-70744.6600709109	wo_berkeley
93	16611	camp	-8.73477929587694	-70747.7983619178	wo_berkeley
94	16612	monday	-8.8875867082249	-70751.6201210246	wo_berkeley
95	16613	osrc	-8.85671908242642	-70752.1369348228	wo_berkeley
96	16614	development	-8.95717910215731	-70753.1211456323	wo_berkeley
97	16615	var	-8.93796422780597	-70753.3295291709	wo_berkeley
98	16616	assignments	-8.74466760196837	-70753.3590609651	wo_berkeley
99	16617	preloadimages	-8.90717028626174	-70753.7551056002	wo_berkeley
100	16618	webmaster	-8.90080087164404	-70754.2315329394	wo_berkeley
101	16619	directory	-8.89930208240775	-70754.3253800155	wo_berkeley
102	16620	arguments	-8.9223500477649	-70754.336650302	wo_berkeley
103	16621	download	-8.90445309236498	-70754.7038218651	wo_berkeley
104	16622	members	-8.92725302359014	-70754.7919304638	wo_berkeley
105	16623	substring	-8.91289055402399	-70755.0421412408	wo_berkeley
106	16624	findobj	-8.86903708005671	-70757.0711037379	wo_berkeley
107	16625	javascript	-8.86458766871717	-70760.2118732705	wo_berkeley
108	16626	ieee	-8.91520781257337	-70761.5655641554	wo_berkeley
109	16627	personnel	-8.82905419866256	-70762.2754181154	wo_berkeley
110	16628	lectures	-8.85042737932552	-70762.6567533893	wo_berkeley
111	16629	mm	-8.92822358541455	-70764.3588367344	wo_berkeley
112	16630	pdf	-8.94983556218157	-70764.7029613753	wo_berkeley
113	16631	community	-8.92633091724539	-70764.9283775732	wo_berkeley
114	16632	talk	-8.9425956375453	-70765.0424963815	wo_berkeley
115	16633	each	-8.95627915388972	-70765.4364646496	wo_berkeley
116	16634	mission	-8.9068773069927	-70765.5221718391	wo_berkeley
117	16635	content	-8.94875639698795	-70766.1047700955	wo_berkeley
118	16636	swapimgrestore	-8.91926040076539	-70766.1720058212	wo_berkeley
119	16637	us	-8.96393611108965	-70766.388908659	wo_berkeley
120	16638	massachusetts	-8.93255540177264	-70767.2558392365	wo_berkeley
121	16639	swapimage	-8.92145995495402	-70767.7681598852	wo_berkeley
122	16640	special	-8.94994216015992	-70768.3605178006	wo_berkeley
123	16641	begin	-8.9387406868064	-70769.7594935917	wo_berkeley
124	16642	visiting	-8.93898455966387	-70770.1641662365	wo_berkeley
125	16643	resources	-8.95526563220344	-70770.6117890471	wo_berkeley
126	16644	associated	-8.9431728327072	-70770.8060854869	wo_berkeley
127	16645	units	-8.90289349350199	-70773.2464540142	wo_berkeley
128	16646	eval	-8.92294466954459	-70774.0951855062	wo_berkeley
129	16647	should	-8.95978946617433	-70774.3166375593	wo_berkeley
130	16648	author	-8.94091511929165	-70774.3399783825	wo_berkeley
131	16649	links	-8.96380639057958	-70774.5398028174	wo_berkeley
132	16650	year	-8.96706722861163	-70774.8565304586	wo_berkeley
133	16651	labs	-8.94261072147935	-70775.3207059913	wo_berkeley
134	16652	registration	-8.92008361110933	-70775.9158922924	wo_berkeley
135	16653	amit	-8.72690936243959	-70776.6003366023	wo_berkeley
136	16654	postscript	-8.90120635655397	-70776.9246073393	wo_berkeley
137	16655	array	-8.96027590483395	-70777.0324225102	wo_berkeley
138	16656	rollover	-8.8721195867508	-70777.1401572743	wo_berkeley
139	16657	title	-8.95339129277884	-70777.3308342412	wo_berkeley
140	16658	indexof	-8.94246855640444	-70777.8829330326	wo_berkeley
141	16659	areas	-8.96370560114088	-70778.3725382274	wo_berkeley
142	16660	entries	-8.87387840895511	-70779.6795907374	wo_berkeley
143	16661	our	-8.97589796441079	-70780.8548028863	wo_berkeley
144	16662	offs	-8.84050700195756	-70781.6603569688	wo_berkeley
145	16663	notes	-8.93400695054147	-70781.6760342307	wo_berkeley
146	16664	reverse	-8.88511305703445	-70782.1958576815	wo_berkeley
147	16665	so	-8.97245914832256	-70782.2517005741	wo_berkeley
148	16666	parent	-8.94746769354569	-70783.8615623258	wo_berkeley
149	16667	paper	-8.96355211067405	-70784.1997455472	wo_berkeley
150	16668	associate	-8.95476551382161	-70784.4242700849	wo_berkeley
151	16669	ca	-8.95271751235281	-70784.883300584	wo_berkeley
152	16670	laboratory	-8.97813077291543	-70785.99283898	wo_berkeley
153	16671	phone	-8.96665185781327	-70786.2610348112	wo_berkeley
154	16672	always	-8.95048889170149	-70787.3327247307	wo_berkeley
155	16673	group	-8.98293330809741	-70788.5258197758	wo_berkeley
156	16674	academic	-8.96854626726664	-70788.6170561046	wo_berkeley
157	16675	layers	-8.96120376909275	-70789.2251294927	wo_berkeley
158	16676	spring	-8.97503441659194	-70789.7670172183	wo_berkeley
159	16677	notice	-8.92739841394939	-70790.8614815092	wo_berkeley
160	16678	women	-8.93472152413935	-70791.1230149245	wo_berkeley
161	16679	subject	-8.96173347242871	-70791.3351540974	wo_berkeley
162	16680	program	-8.98230702824015	-70791.9098663151	wo_berkeley
163	16681	get	-8.97479333492845	-70792.3575253074	wo_berkeley
164	16682	null	-8.96815361791639	-70792.6540697924	wo_berkeley
165	16683	cambridge	-8.9667879258186	-70792.7885690512	wo_berkeley
166	16684	homework	-8.87045000927789	-70792.8085672035	wo_berkeley
167	16685	statistics	-8.96700917427274	-70793.2084321177	wo_berkeley
168	16686	button	-8.93590016832704	-70793.4546352085	wo_berkeley
169	16687	document	-8.98250260428767	-70795.4887616755	wo_berkeley
170	16688	wednesday	-8.95482017603649	-70795.7766983651	wo_berkeley
171	16689	their	-8.98306018680195	-70797.4240304526	wo_berkeley
172	16690	programs	-8.97649125652961	-70797.6626163103	wo_berkeley
173	16691	series	-8.97516614713111	-70798.0883228618	wo_berkeley
174	16692	readings	-8.92040224705627	-70798.2652802923	wo_berkeley
175	16693	frames	-8.97341149156543	-70799.4472917215	wo_berkeley
176	16694	but	-8.98753015946093	-70800.4663558309	wo_berkeley
177	16695	spacer	-8.94630034971116	-70800.8801258489	wo_berkeley
178	16696	director	-8.97715192681318	-70801.5571995684	wo_berkeley
179	16697	dvi	-8.90529039049549	-70802.1418887319	wo_berkeley
180	16698	ph	-8.98086882410303	-70802.1628154848	wo_berkeley
181	16699	social	-8.97934538286349	-70802.9078212438	wo_berkeley
182	16700	lab	-8.98760598746844	-70803.9011260931	wo_berkeley
183	16701	conference	-8.98696876561083	-70804.3867956455	wo_berkeley
184	16702	height	-8.98193886886769	-70805.4230391448	wo_berkeley
185	16703	clicking	-8.97333584894158	-70806.4318122921	wo_berkeley
186	16704	sponsored	-8.98359290360777	-70806.5471982603	wo_berkeley
187	16705	colloquium	-8.98022546075393	-70807.0469469914	wo_berkeley
188	16706	hits	-8.99050393550804	-70807.9610478242	wo_berkeley
189	16707	assignment	-8.99462987598747	-70808.2724892515	wo_berkeley
190	16708	begintemplate	-8.98422183781973	-70808.8958625493	wo_berkeley
191	16709	dwt	-8.98422183781973	-70808.8958625493	wo_berkeley
192	16710	dean	-8.98525337486539	-70809.5137140267	wo_berkeley
193	16711	there	-8.992222331027	-70809.7786613519	wo_berkeley
194	16712	decoration	-8.99009641743613	-70810.1737640387	wo_berkeley
195	16713	available	-8.98863022159918	-70810.6702694239	wo_berkeley
196	16714	later	-8.9904481366604	-70810.8625900098	wo_berkeley
197	16715	forum	-8.99534558520601	-70811.1307975136	wo_berkeley
198	16716	award	-8.98973167216805	-70811.4155266315	wo_berkeley
199	16717	contents	-8.99201940438632	-70811.5813093157	wo_berkeley
200	16718	tuesday	-8.99129734748073	-70811.6951292949	wo_berkeley
201	16719	they	-8.99044123294987	-70811.8726579344	wo_berkeley
202	16720	column	-8.99463785742657	-70812.8543593702	wo_berkeley
203	16721	awards	-8.99431984077884	-70813.1607956934	wo_berkeley
204	16722	one	-8.99098204090295	-70813.4219116813	wo_berkeley
205	16723	said	-8.99602739421226	-70813.6005433019	wo_berkeley
206	16724	use	-8.99231665314195	-70813.9915936983	wo_berkeley
207	16725	using	-8.99299932152279	-70814.5367738814	wo_berkeley
208	16726	questions	-8.9921520284326	-70814.5900110156	wo_berkeley
209	16727	based	-8.99251763828067	-70814.6875687114	wo_berkeley
210	16728	info	-8.99539307663367	-70815.2885611387	wo_berkeley
211	16729	grading	-9.06645785014901	-70816.3336012505	wo_berkeley
212	16730	know	-8.99891806520449	-70816.3919655031	wo_berkeley
213	16731	two	-8.9924178832505	-70816.4442596116	wo_berkeley
214	16732	grad	-9.00761246824546	-70816.6260339502	wo_berkeley
215	16733	head	-9.00033955139794	-70816.686794326	wo_berkeley
216	16734	submit	-9.00971525407123	-70816.8683278745	wo_berkeley
217	16735	hci	-9.02711069844174	-70819.1345258968	wo_berkeley
218	16736	help	-8.99728144813107	-70819.221829504	wo_berkeley
219	16737	meetings	-9.02102292343421	-70819.2465852354	wo_berkeley
220	16738	workshop	-9.00384334543116	-70819.6628997007	wo_berkeley
221	16739	up	-8.99965862243312	-70819.7039450404	wo_berkeley
222	16740	stuff	-9.03040412266552	-70819.7451433823	wo_berkeley
223	16741	then	-9.00115471242159	-70819.9759388302	wo_berkeley
224	16742	images	-8.99424709083595	-70820.1239670815	wo_berkeley
225	16743	need	-9.00064954157947	-70820.1389265588	wo_berkeley
226	16744	function	-8.99555288893407	-70820.3815389691	wo_berkeley
227	16745	career	-9.0107370398177	-70820.4921053523	wo_berkeley
228	16746	technology	-8.99222610105272	-70820.6084675305	wo_berkeley
229	16747	image	-8.99418012994053	-70820.6271467439	wo_berkeley
230	16748	delete	-9.12760793027076	-70821.239628981	wo_berkeley
231	16749	than	-8.99869713902039	-70821.5796725994	wo_berkeley
232	16750	teaching	-9.00449578309035	-70821.7047693398	wo_berkeley
233	16751	intelligent	-9.01203949510943	-70821.7536918521	wo_berkeley
234	16752	seminars	-9.01744516575526	-70821.761304846	wo_berkeley
235	16753	thursday	-9.0173556483625	-70821.7662589067	wo_berkeley
236	16754	masters	-9.01280557289718	-70821.8718563097	wo_berkeley
237	16755	left	-9.00189335016778	-70822.071336122	wo_berkeley
238	16756	system	-8.99633219159192	-70822.1245275085	wo_berkeley
239	16757	comprehensive	-9.02974027231127	-70822.5640201037	wo_berkeley
240	16758	game	-9.0552169893005	-70822.5746340915	wo_berkeley
241	16759	changed	-9.02071314238682	-70823.0319399589	wo_berkeley
242	16760	rollovers	-9.05185347286391	-70823.34921078	wo_berkeley
243	16761	note	-9.00664582655113	-70823.527483388	wo_berkeley
244	16762	departments	-9.0202759873483	-70823.902706785	wo_berkeley
245	16763	ma	-9.01921312334979	-70824.0877174869	wo_berkeley
246	16764	quarter	-9.04857902210921	-70824.6385955803	wo_berkeley
247	16765	when	-9.00254697313567	-70824.8074394771	wo_berkeley
248	16766	don	-9.01657776279251	-70824.8447297819	wo_berkeley
249	16767	papers	-9.00605457969355	-70825.2018123528	wo_berkeley
250	16768	them	-9.00532136639497	-70825.8565985461	wo_berkeley
251	16769	overview	-9.02153450245914	-70825.8625197449	wo_berkeley
252	16770	px	-9.09521669899345	-70826.2383085383	wo_berkeley
253	16771	number	-9.00115179460233	-70826.3259693904	wo_berkeley
254	16772	ve	-9.02929441469449	-70826.5300629401	wo_berkeley
255	16773	friday	-9.0316885691684	-70826.5375814324	wo_berkeley
256	16774	unlikely	-9.22116817785957	-70826.6255747069	wo_berkeley
257	16775	many	-9.0009153327464	-70827.0028936585	wo_berkeley
258	16776	date	-9.00962343084059	-70827.3431394566	wo_berkeley
259	16777	journal	-9.03396493973773	-70828.3045138515	wo_berkeley
260	16778	administrative	-9.02891929742462	-70828.3998317147	wo_berkeley
261	16779	main	-9.00441231127193	-70828.4702432701	wo_berkeley
262	16780	developing	-9.01467226538502	-70828.5636938993	wo_berkeley
263	16781	src	-9.00011101267628	-70828.784774364	wo_berkeley
264	16782	topics	-9.0270667085928	-70830.0470845658	wo_berkeley
265	16783	width	-9.02093233229607	-70830.2542754985	wo_berkeley
266	16784	president	-9.03512996799405	-70830.796628256	wo_berkeley
267	16785	discuss	-9.03578117264073	-70830.930869328	wo_berkeley
268	16786	exam	-9.14340883648029	-70831.2209041972	wo_berkeley
269	16787	any	-9.00331321119842	-70831.3570570732	wo_berkeley
270	16788	versions	-9.09859081033212	-70831.4667063381	wo_berkeley
271	16789	algorithms	-9.00957152582446	-70832.0721599792	wo_berkeley
272	16790	even	-9.02332539621413	-70832.3588947627	wo_berkeley
273	16791	change	-9.01505624901591	-70832.4761078198	wo_berkeley
274	16792	area	-9.00574312526986	-70832.6226846703	wo_berkeley
275	16793	midterm	-9.4195083276302	-70832.6591093123	wo_berkeley
276	16794	provide	-9.01049065844436	-70832.8814004889	wo_berkeley
277	16795	prerequisites	-9.1597482935959	-70832.895884764	wo_berkeley
278	16796	programming	-9.01845641478456	-70832.9503884209	wo_berkeley
279	16797	week	-9.0321764824145	-70833.4150560293	wo_berkeley
280	16798	however	-9.02699343704279	-70833.600138282	wo_berkeley
281	16799	menus	-9.1558068234261	-70834.0207943905	wo_berkeley
282	16800	how	-9.00192600466992	-70834.1941757991	wo_berkeley
283	16801	report	-9.0196551088129	-70834.3086643379	wo_berkeley
284	16802	listings	-9.15189421601657	-70834.4310065522	wo_berkeley
285	16803	pushing	-9.29871365595444	-70834.446753243	wo_berkeley
286	16804	exhibits	-9.1250395760268	-70834.5515090965	wo_berkeley
287	16805	introduction	-9.02715223070212	-70834.5848516054	wo_berkeley
288	16806	x	-9.00802026163972	-70834.6686945326	wo_berkeley
289	16807	its	-9.00332176452317	-70835.1847005413	wo_berkeley
290	16808	autonomous	-9.04470952871393	-70835.3024023039	wo_berkeley
291	16809	archives	-9.05550857879618	-70835.3764355221	wo_berkeley
292	16810	just	-9.02308550256598	-70835.3962593539	wo_berkeley
293	16811	templates	-9.05286355326849	-70835.9715074107	wo_berkeley
294	16812	academics	-9.08512160382125	-70836.1353324619	wo_berkeley
295	16813	begineditable	-9.0785138640445	-70836.2576667875	wo_berkeley
296	16814	too	-9.057535482897	-70836.4514630161	wo_berkeley
297	16815	vitae	-9.18602307892209	-70836.4688340982	wo_berkeley
298	16816	related	-9.00858651255246	-70836.8543252453	wo_berkeley
299	16817	scholars	-9.14131900129374	-70837.0996011434	wo_berkeley
300	16818	section	-9.02941057244979	-70837.1091971057	wo_berkeley
301	16819	tech	-9.03353774074901	-70837.4213508783	wo_berkeley
302	16820	desired	-9.11667625593862	-70837.465243529	wo_berkeley
303	16821	endeditable	-9.08154485812873	-70837.5365259348	wo_berkeley
304	16822	really	-9.08972550528147	-70837.5755735903	wo_berkeley
305	16823	games	-9.08984635627658	-70837.6020808176	wo_berkeley
306	16824	mass	-9.09155488430241	-70837.693158389	wo_berkeley
307	16825	say	-9.0901313229427	-70837.7476343014	wo_berkeley
308	16826	miss	-9.15445710851343	-70837.8110410194	wo_berkeley
309	16827	either	-9.03593786733225	-70838.0117859167	wo_berkeley
310	16828	health	-9.06684203848085	-70838.1944354033	wo_berkeley
311	16829	approach	-9.02302959324708	-70838.4086780142	wo_berkeley
312	16830	way	-9.02245012982974	-70838.753936694	wo_berkeley
313	16831	gates	-9.03372588423431	-70838.8109914913	wo_berkeley
314	16832	following	-9.01726136220926	-70838.8276374618	wo_berkeley
315	16833	through	-9.00703660748892	-70838.8486364216	wo_berkeley
316	16834	gift	-9.15994344507097	-70838.8506068697	wo_berkeley
317	16835	saturday	-9.12308642164155	-70839.0309192902	wo_berkeley
318	16836	window	-9.03062942877708	-70839.3880182022	wo_berkeley
319	16837	into	-9.00864917279118	-70839.4389622714	wo_berkeley
320	16838	models	-9.02094914534281	-70839.5775488685	wo_berkeley
321	16839	fair	-9.14985464783833	-70839.5792300436	wo_berkeley
322	16840	groups	-9.03281296772211	-70839.7531672322	wo_berkeley
323	16841	policy	-9.0461170193787	-70839.8592370309	wo_berkeley
324	16842	arts	-9.06901369463857	-70839.9165347241	wo_berkeley
325	16843	technical	-9.01606157113823	-70839.9317875007	wo_berkeley
326	16844	past	-9.0155583611134	-70840.0132436829	wo_berkeley
327	16845	turn	-9.08351193872954	-70840.2741863102	wo_berkeley
328	16846	today	-9.04015448555296	-70840.3386661579	wo_berkeley
329	16847	received	-9.04142879504711	-70840.4848985932	wo_berkeley
330	16848	he	-9.02685454412512	-70840.5397178859	wo_berkeley
331	16849	nav	-9.06614702073756	-70840.5497442302	wo_berkeley
332	16850	internet	-9.01863718465939	-70840.9602029187	wo_berkeley
333	16851	recent	-9.02422007314884	-70841.1030458769	wo_berkeley
334	16852	techniques	-9.01899285447791	-70841.1388012521	wo_berkeley
335	16853	cgi	-9.16695273259408	-70841.2214333833	wo_berkeley
336	16854	reception	-9.15354760484693	-70841.8045413681	wo_berkeley
337	16855	since	-9.01851105724505	-70841.8502331747	wo_berkeley
338	16856	international	-9.01527603247712	-70841.8624959258	wo_berkeley
339	16857	would	-9.02925436977962	-70841.9417406094	wo_berkeley
340	16858	receive	-9.07204757713453	-70842.0665392345	wo_berkeley
341	16859	darpa	-9.13868834435517	-70842.6906400614	wo_berkeley
342	16860	mobile	-9.03972830241077	-70842.8551924561	wo_berkeley
343	16861	place	-9.0267667449862	-70843.0452574642	wo_berkeley
344	16862	female	-9.22534949332237	-70843.1310377031	wo_berkeley
345	16863	acm	-9.07866191772434	-70843.2750556134	wo_berkeley
346	16864	visitor	-9.10525692077489	-70843.5444684083	wo_berkeley
347	16865	first	-9.00496210852967	-70843.8499195182	wo_berkeley
348	16866	much	-9.04066372219969	-70844.0423910109	wo_berkeley
349	16867	jobs	-9.09904233413461	-70844.2424193186	wo_berkeley
350	16868	recruiting	-9.28533837043124	-70844.2956542496	wo_berkeley
351	16869	weekly	-9.09177361102437	-70844.3540712815	wo_berkeley
352	16870	preloadarray	-9.15420063172943	-70844.484888086	wo_berkeley
353	16871	imgfiles	-9.15420063172943	-70844.484888086	wo_berkeley
354	16872	less	-9.07127083507941	-70844.6359454091	wo_berkeley
355	16873	differently	-9.2987204882056	-70844.9097695609	wo_berkeley
356	16874	workshops	-9.16519529685058	-70844.9280009516	wo_berkeley
357	16875	male	-9.27387723230276	-70844.9627078103	wo_berkeley
358	16876	affiliated	-9.11411460693474	-70845.0476318104	wo_berkeley
359	16877	murray	-9.20092647644096	-70845.1319666672	wo_berkeley
360	16878	preload	-9.19840420625829	-70845.3502951898	wo_berkeley
361	16879	ta	-9.2043661806811	-70845.3703667007	wo_berkeley
362	16880	some	-9.00992135452251	-70845.5468692898	wo_berkeley
363	16881	accomplishment	-9.30384940147357	-70845.6933171729	wo_berkeley
364	16882	symposium	-9.06287064067858	-70845.7460829591	wo_berkeley
365	16883	sciences	-9.04696736969615	-70845.8247068902	wo_berkeley
366	16884	researchers	-9.04914031310402	-70845.8714795945	wo_berkeley
367	16885	also	-9.00227687400564	-70845.8928149055	wo_berkeley
368	16886	design	-9.0066896657274	-70846.298855191	wo_berkeley
369	16887	entire	-9.09972056203059	-70846.665267168	wo_berkeley
370	16888	describe	-9.08228297150802	-70846.8722485417	wo_berkeley
371	16889	apr	-9.08388602781317	-70846.9453798275	wo_berkeley
372	16890	ie	-9.22216449237959	-70846.9920000784	wo_berkeley
373	16891	software	-9.00948924055611	-70847.0564342429	wo_berkeley
374	16892	must	-9.02892816236328	-70847.0844148093	wo_berkeley
375	16893	problem	-9.02813609841422	-70847.1053796929	wo_berkeley
376	16894	doctitle	-9.13663851845173	-70847.4305831458	wo_berkeley
377	16895	footer	-9.09341306330602	-70847.6871966123	wo_berkeley
378	16896	example	-9.05337945377471	-70847.7833915318	wo_berkeley
379	16897	due	-9.08170728548958	-70847.9306267978	wo_berkeley
380	16898	sub	-9.14970695562738	-70848.0797975985	wo_berkeley
381	16899	open	-9.03857145112746	-70848.1155942404	wo_berkeley
382	16900	john	-9.03191260829353	-70848.1916108236	wo_berkeley
383	16901	which	-9.00295108981103	-70848.234160288	wo_berkeley
384	16902	algorithm	-9.07004966343644	-70848.2577330702	wo_berkeley
385	16903	online	-9.04421982569484	-70848.2824659537	wo_berkeley
386	16904	errors	-9.1387053691705	-70848.3592775602	wo_berkeley
387	16905	transactions	-9.15072310681528	-70848.4264561579	wo_berkeley
388	16906	shih	-9.34257832874168	-70848.5498901463	wo_berkeley
389	16907	woman	-9.2965124083977	-70848.6719999266	wo_berkeley
390	16908	preferences	-9.3732139786024	-70848.7202920985	wo_berkeley
391	16909	bay	-9.18545956799682	-70848.7655259304	wo_berkeley
392	16910	theory	-9.02665317590455	-70849.125870464	wo_berkeley
393	16911	advisor	-9.08655499468652	-70849.1410335675	wo_berkeley
394	16912	proc	-9.19712840145641	-70849.2300895665	wo_berkeley
395	16913	intelligence	-9.03829761403725	-70849.2865794739	wo_berkeley
396	16914	time	-9.00468425981665	-70849.3898789277	wo_berkeley
397	16915	examine	-9.23602189208674	-70849.7614033861	wo_berkeley
398	16916	forget	-9.15901532727356	-70849.8002216723	wo_berkeley
399	16917	jr	-9.13146455203976	-70849.8110873488	wo_berkeley
400	16918	form	-9.02577348271438	-70849.9549585561	wo_berkeley
401	16919	ting	-9.35233020603234	-70850.0065070846	wo_berkeley
402	16920	gamut	-9.39662032424743	-70850.2248804884	wo_berkeley
403	16921	human	-9.01841328719148	-70850.7996983108	wo_berkeley
404	16922	browsers	-9.12928428397242	-70850.8578486491	wo_berkeley
405	16923	click	-9.05017161155921	-70850.9064956615	wo_berkeley
406	16924	such	-9.01392529909858	-70851.0396395581	wo_berkeley
407	16925	ne	-9.12289576501055	-70851.1167540762	wo_berkeley
408	16926	athletic	-9.43223139610943	-70851.1398971521	wo_berkeley
409	16927	jpg	-9.14592508790883	-70851.2138262288	wo_berkeley
410	16928	achievement	-9.19959511904446	-70851.2312619654	wo_berkeley
411	16929	required	-9.05279335285736	-70851.5037956456	wo_berkeley
